Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
131	3.28E+2	******	******	******	******	10	-7.75E+1	1E0	-1.9E+1
132	3.3E+2	******	******	******	******	10	-7.67E+1	1E0	-1.88E+1
133	3.33E+2	******	******	******	******	10	-7.59E+1	1E0	-1.87E+1
134	3.35E+2	******	******	******	******	10	-7.53E+1	1E0	-1.85E+1
135	3.38E+2	******	******	******	******	10	-7.46E+1	1E0	-1.83E+1
136	3.4E+2	******	******	******	******	10	-7.39E+1	1E0	-1.82E+1
137	3.43E+2	******	******	******	******	10	-7.33E+1	1E0	-1.8E+1
138	3.45E+2	******	******	******	******	10	-7.27E+1	1E0	-1.79E+1
139	3.48E+2	******	******	******	******	10	-7.2E+1	1E0	-1.77E+1
140	3.5E+2	******	******	******	******	10	-7.15E+1	1E0	-1.76E+1
141	3.53E+2	******	******	******	******	10	-7.09E+1	1E0	-1.74E+1
142	3.55E+2	******	******	******	******	10	-7.02E+1	1E0	-1.72E+1
143	3.58E+2	******	******	******	******	10	-6.96E+1	1E0	-1.71E+1
144	3.6E+2	******	******	******	******	10	-6.9E+1	1E0	-1.7E+1
145	3.63E+2	******	******	******	******	10	-6.85E+1	1E0	-1.68E+1
146	3.65E+2	******	******	******	******	10	-6.79E+1	1E0	-1.67E+1
147	3.68E+2	******	******	******	******	10	-6.74E+1	1E0	-1.66E+1
148	3.7E+2	******	******	******	******	10	-6.68E+1	1E0	-1.64E+1
149	3.73E+2	******	******	******	******	10	-6.63E+1	1E0	-1.63E+1
150	3.75E+2	******	******	******	******	10	-6.58E+1	1E0	-1.62E+1
151	3.78E+2	******	******	******	******	10	-6.53E+1	1E0	-1.6E+1
152	3.8E+2	******	******	******	******	10	-6.47E+1	1E0	-1.59E+1
153	3.83E+2	******	******	******	******	10	-6.41E+1	1E0	-1.57E+1
154	3.85E+2	******	******	******	******	10	-6.36E+1	1E0	-1.56E+1
155	3.88E+2	******	******	******	******	10	-6.32E+1	1E0	-1.55E+1
156	3.9E+2	******	******	******	******	10	-6.27E+1	1E0	-1.54E+1
157	3.93E+2	******	******	******	******	10	-6.21E+1	1E0	-1.53E+1
158	3.95E+2	******	******	******	******	10	-6.17E+1	1E0	-1.52E+1
159	3.98E+2	******	******	******	******	10	-6.12E+1	1E0	-1.5E+1
160	4E+2	******	******	******	******	10	-6.06E+1	1E0	-1.49E+1
161	4.03E+2	******	******	******	******	10	-6.01E+1	1E0	-1.48E+1
162	4.05E+2	******	******	******	******	10	-5.96E+1	1E0	-1.47E+1
163	4.08E+2	******	******	******	******	10	-5.91E+1	1E0	-1.45E+1
164	4.1E+2	******	******	******	******	10	-5.86E+1	1E0	-1.44E+1
165	4.13E+2	******	******	******	******	10	-5.83E+1	1E0	-1.43E+1
166	4.15E+2	******	******	******	******	10	-5.79E+1	1E0	-1.42E+1
167	4.18E+2	******	******	******	******	10	-5.75E+1	1E0	-1.41E+1
168	4.2E+2	******	******	******	******	10	-5.71E+1	1E0	-1.4E+1
169	4.23E+2	******	******	******	******	10	-5.67E+1	1E0	-1.39E+1
170	4.25E+2	******	******	******	******	10	-5.62E+1	1E0	-1.38E+1
171	4.28E+2	******	******	******	******	10	-5.58E+1	1E0	-1.37E+1
172	4.3E+2	******	******	******	******	10	-5.53E+1	1E0	-1.36E+1
173	4.33E+2	******	******	******	******	10	-5.49E+1	1E0	-1.35E+1
174	4.35E+2	******	******	******	******	10	-5.45E+1	1E0	-1.34E+1
175	4.38E+2	******	******	******	******	10	-5.41E+1	1E0	-1.33E+1
176	4.4E+2	******	******	******	******	10	-5.38E+1	1E0	-1.32E+1
177	4.43E+2	******	******	******	******	10	-5.33E+1	1E0	-1.31E+1
178	4.45E+2	******	******	******	******	10	-5.29E+1	1E0	-1.3E+1
179	4.48E+2	******	******	******	******	10	-5.25E+1	1E0	-1.29E+1
180	4.5E+2	******	******	******	******	10	-5.21E+1	1E0	-1.28E+1
181	4.53E+2	******	******	******	******	10	-5.17E+1	1E0	-1.27E+1
182	4.55E+2	******	******	******	******	10	-5.12E+1	1E0	-1.26E+1
183	4.58E+2	******	******	******	******	10	-5.08E+1	1E0	-1.25E+1
184	4.6E+2	******	******	******	******	10	-5.03E+1	1E0	-1.24E+1
185	4.63E+2	******	******	******	******	10	-4.99E+1	1E0	-1.23E+1
186	4.65E+2	******	******	******	******	10	-4.95E+1	1E0	-1.22E+1
187	4.68E+2	******	******	******	******	10	-4.91E+1	1E0	-1.21E+1
188	4.7E+2	******	******	******	******	10	-4.88E+1	1E0	-1.2E+1
189	4.73E+2	******	******	******	******	10	-4.85E+1	1E0	-1.19E+1
190	4.75E+2	******	******	******	******	10	-4.81E+1	1E0	-1.18E+1
191	4.78E+2	******	******	******	******	10	-4.78E+1	1E0	-1.17E+1
192	4.8E+2	******	******	******	******	10	-4.74E+1	1E0	-1.17E+1
193	4.83E+2	******	******	******	******	10	-4.71E+1	1E0	-1.16E+1
194	4.85E+2	******	******	******	******	10	-4.67E+1	1E0	-1.15E+1
195	4.88E+2	******	******	******	******	10	-4.65E+1	1E0	-1.14E+1
196	4.9E+2	******	******	******	******	10	-4.61E+1	1E0	-1.13E+1
197	4.93E+2	******	******	******	******	10	-4.57E+1	1E0	-1.12E+1
198	4.95E+2	******	******	******	******	10	-4.53E+1	1E0	-1.11E+1
199	4.98E+2	******	******	******	******	10	-4.5E+1	1E0	-1.11E+1
200	5E+2	******	******	******	******	10	-4.48E+1	1E0	-1.1E+1
201	5.03E+2	******	******	******	******	10	-4.46E+1	1E0	-1.09E+1
202	5.05E+2	******	******	******	******	10	-4.41E+1	1E0	-1.08E+1
203	5.08E+2	******	******	******	******	10	-4.38E+1	1E0	-1.08E+1
204	5.1E+2	******	******	******	******	10	-4.35E+1	1E0	-1.07E+1
205	5.13E+2	******	******	******	******	10	-4.32E+1	1E0	-1.06E+1
206	5.15E+2	******	******	******	******	10	-4.28E+1	1E0	-1.05E+1
207	5.18E+2	******	******	******	******	10	-4.25E+1	1E0	-1.04E+1
208	5.2E+2	******	******	******	******	10	-4.22E+1	1E0	-1.04E+1
209	5.23E+2	******	******	******	******	10	-4.2E+1	1E0	-1.03E+1
210	5.25E+2	******	******	******	******	10	-4.17E+1	1E0	-1.02E+1
211	5.28E+2	******	******	******	******	10	-4.14E+1	1E0	-1.02E+1
212	5.3E+2	******	******	******	******	10	-4.11E+1	1E0	-1.01E+1
213	5.33E+2	******	******	******	******	10	-4.08E+1	1E0	-1E+1
214	5.35E+2	******	******	******	******	10	-4.05E+1	1E0	-9.96E0
215	5.38E+2	******	******	******	******	10	-4.02E+1	1E0	-9.87E0
216	5.4E+2	******	******	******	******	10	-4E+1	1E0	-9.82E0
217	5.43E+2	******	******	******	******	10	-3.97E+1	1E0	-9.75E0
218	5.45E+2	******	******	******	******	10	-3.94E+1	1E0	-9.69E0
219	5.48E+2	******	******	******	******	10	-3.91E+1	1E0	-9.61E0
220	5.5E+2	******	******	******	******	10	-3.88E+1	1E0	-9.53E0
221	5.53E+2	******	******	******	******	10	-3.85E+1	1E0	-9.45E0
222	5.55E+2	******	******	******	******	10	-3.82E+1	1E0	-9.38E0
223	5.58E+2	******	******	******	******	10	-3.79E+1	1E0	-9.32E0
224	5.6E+2	******	******	******	******	10	-3.76E+1	1E0	-9.24E0
225	5.63E+2	******	******	******	******	10	-3.72E+1	1E0	-9.14E0
226	5.65E+2	******	******	******	******	10	-3.7E+1	1E0	-9.08E0
227	5.68E+2	******	******	******	******	10	-3.68E+1	1E0	-9.04E0
228	5.7E+2	******	******	******	******	10	-3.66E+1	1E0	-9E0
229	5.73E+2	******	******	******	******	10	-3.64E+1	1E0	-8.94E0
230	5.75E+2	******	******	******	******	10	-3.6E+1	1E0	-8.85E0
231	5.78E+2	******	******	******	******	10	-3.58E+1	1E0	-8.81E0
232	5.8E+2	******	******	******	******	10	-3.55E+1	1E0	-8.72E0
233	5.83E+2	******	******	******	******	10	-3.54E+1	1E0	-8.69E0
234	5.85E+2	******	******	******	******	10	-3.52E+1	1E0	-8.64E0
235	5.88E+2	******	******	******	******	10	-3.49E+1	1E0	-8.57E0
236	5.9E+2	******	******	******	******	10	-3.47E+1	1E0	-8.53E0
237	5.93E+2	******	******	******	******	10	-3.45E+1	1E0	-8.48E0
238	5.95E+2	******	******	******	******	10	-3.43E+1	1E0	-8.44E0
239	5.98E+2	******	******	******	******	10	-3.41E+1	1E0	-8.39E0
240	6E+2	******	******	******	******	10	-3.38E+1	1E0	-8.31E0
241	6.03E+2	******	******	******	******	10	-3.37E+1	1E0	-8.28E0
242	6.05E+2	******	******	******	******	10	-3.35E+1	1E0	-8.22E0
243	6.08E+2	******	******	******	******	10	-3.32E+1	1E0	-8.15E0
244	6.1E+2	******	******	******	******	10	-3.29E+1	1E0	-8.08E0
245	6.13E+2	******	******	******	******	10	-3.27E+1	1E0	-8.04E0
246	6.15E+2	******	******	******	******	10	-3.25E+1	1E0	-7.98E0
247	6.18E+2	******	******	******	******	10	-3.21E+1	1E0	-7.88E0
248	6.2E+2	******	******	******	******	10	-3.18E+1	1E0	-7.82E0
249	6.23E+2	******	******	******	******	10	-3.18E+1	1E0	-7.81E0
250	6.25E+2	******	******	******	******	10	-3.16E+1	1E0	-7.77E0
251	6.28E+2	******	******	******	******	10	-3.14E+1	1E0	-7.71E0
252	6.3E+2	******	******	******	******	10	-3.11E+1	1E0	-7.64E0
253	6.33E+2	******	******	******	******	10	-3.09E+1	1E0	-7.59E0
254	6.35E+2	******	******	******	******	10	-3.07E+1	1E0	-7.53E0
255	6.38E+2	******	******	******	******	10	-3.05E+1	1E0	-7.49E0
256	6.4E+2	******	******	******	******	10	-3.03E+1	1E0	-7.44E0
257	6.43E+2	******	******	******	******	10	-3.01E+1	1E0	-7.39E0
258	6.45E+2	******	******	******	******	10	-2.99E+1	1E0	-7.35E0
259	6.48E+2	******	******	******	******	10	-2.96E+1	1E0	-7.28E0
260	6.5E+2	******	******	******	******	10	-2.94E+1	1E0	-7.23E0
261	6.53E+2	******	******	******	******	10	-2.92E+1	1E0	-7.18E0
262	6.55E+2	******	******	******	******	10	-2.91E+1	1E0	-7.14E0
263	6.58E+2	******	******	******	******	10	-2.89E+1	1E0	-7.09E0
264	6.6E+2	******	******	******	******	10	-2.86E+1	1E0	-7.04E0
265	6.63E+2	******	******	******	******	10	-2.85E+1	1E0	-7.01E0
266	6.65E+2	******	******	******	******	10	-2.84E+1	1E0	-6.97E0
267	6.68E+2	******	******	******	******	10	-2.81E+1	1E0	-6.91E0
268	6.7E+2	******	******	******	******	10	-2.79E+1	1E0	-6.86E0
269	6.73E+2	******	******	******	******	10	-2.77E+1	1E0	-6.81E0
270	6.75E+2	******	******	******	******	10	-2.76E+1	1E0	-6.78E0
271	6.78E+2	******	******	******	******	10	-2.75E+1	1E0	-6.75E0
272	6.8E+2	******	******	******	******	10	-2.72E+1	1E0	-6.68E0
273	6.83E+2	******	******	******	******	10	-2.69E+1	1E0	-6.61E0
274	6.85E+2	******	******	******	******	10	-2.68E+1	1E0	-6.58E0
275	6.88E+2	******	******	******	******	10	-2.66E+1	1E0	-6.54E0
276	6.9E+2	******	******	******	******	10	-2.64E+1	1E0	-6.49E0
277	6.93E+2	******	******	******	******	10	-2.63E+1	1E0	-6.47E0
278	6.95E+2	******	******	******	******	10	-2.61E+1	1E0	-6.41E0
279	6.98E+2	******	******	******	******	10	-2.58E+1	1E0	-6.34E0
280	7E+2	******	******	******	******	10	-2.57E+1	1E0	-6.32E0
281	7.03E+2	******	******	******	******	10	-2.56E+1	1E0	-6.29E0
282	7.05E+2	******	******	******	******	10	-2.54E+1	1E0	-6.25E0
283	7.08E+2	******	******	******	******	10	-2.53E+1	1E0	-6.22E0
284	7.1E+2	******	******	******	******	10	-2.52E+1	1E0	-6.2E0
285	7.13E+2	******	******	******	******	10	-2.51E+1	1E0	-6.18E0
286	7.15E+2	******	******	******	******	10	-2.49E+1	1E0	-6.11E0
287	7.18E+2	******	******	******	******	10	-2.47E+1	1E0	-6.06E0
288	7.2E+2	******	******	******	******	10	-2.45E+1	1E0	-6.02E0
289	7.23E+2	******	******	******	******	10	-2.45E+1	1E0	-6.02E0
290	7.25E+2	******	******	******	******	10	-2.43E+1	1E0	-5.98E0
291	7.28E+2	******	******	******	******	10	-2.41E+1	1E0	-5.92E0
292	7.3E+2	******	******	******	******	10	-2.39E+1	1E0	-5.86E0
293	7.33E+2	******	******	******	******	10	-2.38E+1	1E0	-5.85E0
294	7.35E+2	******	******	******	******	10	-2.37E+1	1E0	-5.82E0
295	7.38E+2	******	******	******	******	10	-2.36E+1	1E0	-5.79E0
296	7.4E+2	******	******	******	******	10	-2.34E+1	1E0	-5.75E0
297	7.43E+2	******	******	******	******	10	-2.33E+1	1E0	-5.72E0
298	7.45E+2	******	******	******	******	10	-2.31E+1	1E0	-5.68E0
299	7.48E+2	******	******	******	******	10	-2.29E+1	1E0	-5.62E0
300	7.5E+2	******	******	******	******	10	-2.26E+1	1E0	-5.56E0
301	7.53E+2	******	******	******	******	10	-2.24E+1	1E0	-5.5E0
302	7.55E+2	******	******	******	******	10	-2.23E+1	1E0	-5.48E0
303	7.58E+2	******	******	******	******	10	-2.23E+1	1E0	-5.47E0
304	7.6E+2	******	******	******	******	10	-2.21E+1	1E0	-5.42E0
305	7.63E+2	******	******	******	******	10	-2.2E+1	1E0	-5.39E0
306	7.65E+2	******	******	******	******	10	-2.18E+1	1E0	-5.36E0
307	7.68E+2	******	******	******	******	10	-2.17E+1	1E0	-5.33E0
308	7.7E+2	******	******	******	******	10	-2.17E+1	1E0	-5.33E0
309	7.73E+2	******	******	******	******	10	-2.12E+1	1E0	-5.22E0
310	7.75E+2	******	******	******	******	10	-2.12E+1	1E0	-5.21E0
311	7.78E+2	******	******	******	******	10	-2.12E+1	1E0	-5.2E0
312	7.8E+2	******	******	******	******	10	-2.1E+1	1E0	-5.17E0
313	7.83E+2	******	******	******	******	10	-2.09E+1	1E0	-5.12E0
314	7.85E+2	******	******	******	******	10	-2.07E+1	1E0	-5.1E0
315	7.88E+2	******	******	******	******	10	-2.07E+1	1E0	-5.08E0
316	7.9E+2	******	******	******	******	10	-2.05E+1	1E0	-5.04E0
317	7.93E+2	******	******	******	******	10	-2.04E+1	1E0	-5.02E0
318	7.95E+2	******	******	******	******	10	-2.03E+1	1E0	-4.99E0
319	7.98E+2	******	******	******	******	10	-2.01E+1	1E0	-4.94E0
320	8E+2	******	******	******	******	10	-2E+1	1E0	-4.92E0
321	8.03E+2	******	******	******	******	10	-1.99E+1	1E0	-4.88E0
322	8.05E+2	******	******	******	******	10	-1.98E+1	1E0	-4.87E0
323	8.08E+2	******	******	******	******	10	-1.98E+1	1E0	-4.86E0
324	8.1E+2	******	******	******	******	10	-1.97E+1	1E0	-4.83E0
325	8.13E+2	******	******	******	******	10	-1.96E+1	1E0	-4.81E0
326	8.15E+2	******	******	******	******	10	-1.95E+1	1E0	-4.8E0
327	8.18E+2	******	******	******	******	10	-1.94E+1	1E0	-4.77E0
328	8.2E+2	******	******	******	******	10	-1.93E+1	1E0	-4.75E0
329	8.23E+2	******	******	******	******	10	-1.93E+1	1E0	-4.73E0
330	8.25E+2	******	******	******	******	10	-1.91E+1	1E0	-4.7E0
331	8.28E+2	******	******	******	******	10	-1.9E+1	1E0	-4.67E0
332	8.3E+2	******	******	******	******	10	-1.88E+1	1E0	-4.61E0
333	8.33E+2	******	******	******	******	10	-1.87E+1	1E0	-4.59E0
334	8.35E+2	******	******	******	******	10	-1.85E+1	1E0	-4.55E0
335	8.38E+2	******	******	******	******	10	-1.84E+1	1E0	-4.52E0
336	8.4E+2	******	******	******	******	10	-1.83E+1	1E0	-4.51E0
337	8.43E+2	******	******	******	******	10	-1.82E+1	1E0	-4.47E0
338	8.45E+2	******	******	******	******	10	-1.81E+1	1E0	-4.45E0
339	8.48E+2	******	******	******	******	10	-1.8E+1	1E0	-4.43E0
340	8.5E+2	******	******	******	******	10	-1.79E+1	1E0	-4.4E0
341	8.53E+2	******	******	******	******	10	-1.77E+1	1E0	-4.35E0
342	8.55E+2	******	******	******	******	10	-1.76E+1	1E0	-4.33E0
343	8.58E+2	******	******	******	******	10	-1.74E+1	1E0	-4.27E0
344	8.6E+2	******	******	******	******	10	-1.72E+1	1E0	-4.24E0
345	8.63E+2	******	******	******	******	10	-1.73E+1	1E0	-4.26E0
346	8.65E+2	******	******	******	******	10	-1.73E+1	1E0	-4.25E0
347	8.68E+2	******	******	******	******	10	-1.72E+1	1E0	-4.22E0
348	8.7E+2	******	******	******	******	10	-1.71E+1	1E0	-4.19E0
349	8.73E+2	******	******	******	******	10	-1.7E+1	1E0	-4.18E0
350	8.75E+2	******	******	******	******	10	-1.69E+1	1E0	-4.15E0
351	8.78E+2	******	******	******	******	10	-1.68E+1	1E0	-4.13E0
352	8.8E+2	******	******	******	******	10	-1.67E+1	1E0	-4.11E0
353	8.83E+2	******	******	******	******	10	-1.67E+1	1E0	-4.11E0
354	8.85E+2	******	******	******	******	10	-1.66E+1	1E0	-4.09E0
355	8.88E+2	******	******	******	******	10	-1.65E+1	1E0	-4.05E0
356	8.9E+2	******	******	******	******	10	-1.64E+1	1E0	-4.03E0
357	8.93E+2	******	******	******	******	10	-1.63E+1	1E0	-4.01E0
358	8.95E+2	******	******	******	******	10	-1.61E+1	1E0	-3.96E0
359	8.98E+2	******	******	******	******	10	-1.6E+1	1E0	-3.92E0
