Meas. Pts.	Interval Time	Frequency	Storage Modulus	Loss Modulus	Damping Factor	Temperature	Torque	Strain	Shear Stress
113	5.65E+1	******	******	******	******	15	6.66E+1	1E+1	1.64E+1
114	5.7E+1	******	******	******	******	15	6.66E+1	1E+1	1.64E+1
115	5.75E+1	******	******	******	******	15	6.59E+1	1E+1	1.62E+1
116	5.8E+1	******	******	******	******	15	6.53E+1	1E+1	1.6E+1
117	5.85E+1	******	******	******	******	15	6.46E+1	1E+1	1.59E+1
118	5.9E+1	******	******	******	******	15	6.39E+1	1E+1	1.57E+1
119	5.95E+1	******	******	******	******	15	6.33E+1	1E+1	1.56E+1
120	6E+1	******	******	******	******	15	6.27E+1	1E+1	1.54E+1
121	6.05E+1	******	******	******	******	15	6.2E+1	1E+1	1.52E+1
122	6.1E+1	******	******	******	******	15	6.14E+1	1E+1	1.51E+1
123	6.15E+1	******	******	******	******	15	6.08E+1	1E+1	1.49E+1
124	6.2E+1	******	******	******	******	15	6.02E+1	1E+1	1.48E+1
125	6.25E+1	******	******	******	******	15	5.96E+1	1E+1	1.47E+1
126	6.3E+1	******	******	******	******	15	5.91E+1	1E+1	1.45E+1
127	6.35E+1	******	******	******	******	15	5.85E+1	1E+1	1.44E+1
128	6.4E+1	******	******	******	******	15	5.8E+1	1E+1	1.42E+1
129	6.45E+1	******	******	******	******	15	5.75E+1	1E+1	1.41E+1
130	6.5E+1	******	******	******	******	15	5.69E+1	1E+1	1.4E+1
131	6.55E+1	******	******	******	******	15	5.64E+1	1E+1	1.38E+1
132	6.6E+1	******	******	******	******	15	5.58E+1	1E+1	1.37E+1
133	6.65E+1	******	******	******	******	15	5.53E+1	1E+1	1.36E+1
134	6.7E+1	******	******	******	******	15	5.48E+1	1E+1	1.35E+1
135	6.75E+1	******	******	******	******	15	5.43E+1	1E+1	1.33E+1
136	6.8E+1	******	******	******	******	15	5.37E+1	1E+1	1.32E+1
137	6.85E+1	******	******	******	******	15	5.32E+1	1E+1	1.31E+1
138	6.9E+1	******	******	******	******	15	5.27E+1	1E+1	1.3E+1
139	6.95E+1	******	******	******	******	15	5.22E+1	1E+1	1.28E+1
140	7E+1	******	******	******	******	15	5.17E+1	1E+1	1.27E+1
141	7.05E+1	******	******	******	******	15	5.12E+1	1E+1	1.26E+1
142	7.1E+1	******	******	******	******	15	5.07E+1	1E+1	1.25E+1
143	7.15E+1	******	******	******	******	15	5.02E+1	1E+1	1.23E+1
144	7.2E+1	******	******	******	******	15	4.97E+1	1E+1	1.22E+1
145	7.25E+1	******	******	******	******	15	4.93E+1	1E+1	1.21E+1
146	7.3E+1	******	******	******	******	15	4.88E+1	1E+1	1.2E+1
147	7.35E+1	******	******	******	******	15	4.84E+1	1E+1	1.19E+1
148	7.4E+1	******	******	******	******	15	4.79E+1	1E+1	1.18E+1
149	7.45E+1	******	******	******	******	15	4.75E+1	1E+1	1.17E+1
150	7.5E+1	******	******	******	******	15	4.71E+1	1E+1	1.16E+1
151	7.55E+1	******	******	******	******	15	4.67E+1	1E+1	1.15E+1
152	7.6E+1	******	******	******	******	15	4.62E+1	1E+1	1.14E+1
153	7.65E+1	******	******	******	******	15	4.59E+1	1E+1	1.13E+1
154	7.7E+1	******	******	******	******	15	4.55E+1	1E+1	1.12E+1
155	7.75E+1	******	******	******	******	15	4.51E+1	1E+1	1.11E+1
156	7.8E+1	******	******	******	******	15	4.47E+1	1E+1	1.1E+1
157	7.85E+1	******	******	******	******	15	4.43E+1	1E+1	1.09E+1
158	7.9E+1	******	******	******	******	15	4.39E+1	1E+1	1.08E+1
159	7.95E+1	******	******	******	******	15	4.35E+1	1E+1	1.07E+1
160	8E+1	******	******	******	******	15	4.31E+1	1E+1	1.06E+1
161	8.05E+1	******	******	******	******	15	4.27E+1	1E+1	1.05E+1
162	8.1E+1	******	******	******	******	15	4.23E+1	1E+1	1.04E+1
163	8.15E+1	******	******	******	******	15	4.19E+1	1E+1	1.03E+1
164	8.2E+1	******	******	******	******	15	4.15E+1	1E+1	1.02E+1
165	8.25E+1	******	******	******	******	15	4.12E+1	1E+1	1.01E+1
166	8.3E+1	******	******	******	******	15	4.08E+1	1E+1	1E+1
167	8.35E+1	******	******	******	******	15	4.04E+1	1E+1	9.93E0
168	8.4E+1	******	******	******	******	15	4E+1	1E+1	9.84E0
169	8.45E+1	******	******	******	******	15	3.97E+1	1E+1	9.76E0
170	8.5E+1	******	******	******	******	15	3.94E+1	1E+1	9.67E0
171	8.55E+1	******	******	******	******	15	3.9E+1	1E+1	9.58E0
172	8.6E+1	******	******	******	******	15	3.86E+1	1E+1	9.5E0
173	8.65E+1	******	******	******	******	15	3.83E+1	1E+1	9.42E0
174	8.7E+1	******	******	******	******	15	3.8E+1	1E+1	9.33E0
175	8.75E+1	******	******	******	******	15	3.76E+1	1E+1	9.24E0
176	8.8E+1	******	******	******	******	15	3.73E+1	1E+1	9.15E0
177	8.85E+1	******	******	******	******	15	3.69E+1	1E+1	9.07E0
178	8.9E+1	******	******	******	******	15	3.66E+1	1E+1	9E0
179	8.95E+1	******	******	******	******	15	3.63E+1	1E+1	8.92E0
180	9E+1	******	******	******	******	15	3.6E+1	1E+1	8.85E0
181	9.05E+1	******	******	******	******	15	3.57E+1	1E+1	8.78E0
182	9.1E+1	******	******	******	******	15	3.54E+1	1E+1	8.71E0
183	9.15E+1	******	******	******	******	15	3.51E+1	1E+1	8.64E0
184	9.2E+1	******	******	******	******	15	3.49E+1	1E+1	8.57E0
185	9.25E+1	******	******	******	******	15	3.46E+1	1E+1	8.5E0
186	9.3E+1	******	******	******	******	15	3.43E+1	1E+1	8.43E0
187	9.35E+1	******	******	******	******	15	3.4E+1	1E+1	8.36E0
188	9.4E+1	******	******	******	******	15	3.38E+1	1E+1	8.3E0
189	9.45E+1	******	******	******	******	15	3.35E+1	1E+1	8.23E0
190	9.5E+1	******	******	******	******	15	3.32E+1	1E+1	8.16E0
191	9.55E+1	******	******	******	******	15	3.29E+1	1E+1	8.09E0
192	9.6E+1	******	******	******	******	15	3.26E+1	1E+1	8.02E0
193	9.65E+1	******	******	******	******	15	3.24E+1	1E+1	7.95E0
194	9.7E+1	******	******	******	******	15	3.21E+1	1E+1	7.88E0
195	9.75E+1	******	******	******	******	15	3.18E+1	1E+1	7.82E0
196	9.8E+1	******	******	******	******	15	3.16E+1	1E+1	7.76E0
197	9.85E+1	******	******	******	******	15	3.13E+1	1E+1	7.7E0
198	9.9E+1	******	******	******	******	15	3.11E+1	1E+1	7.63E0
199	9.95E+1	******	******	******	******	15	3.08E+1	1E+1	7.57E0
200	1E+2	******	******	******	******	15	3.05E+1	1E+1	7.5E0
201	1.01E+2	******	******	******	******	15	3.03E+1	1E+1	7.44E0
202	1.01E+2	******	******	******	******	15	3E+1	1E+1	7.38E0
203	1.02E+2	******	******	******	******	15	2.98E+1	1E+1	7.32E0
204	1.02E+2	******	******	******	******	15	2.95E+1	1E+1	7.26E0
205	1.03E+2	******	******	******	******	15	2.93E+1	1E+1	7.21E0
206	1.03E+2	******	******	******	******	15	2.91E+1	1E+1	7.15E0
207	1.04E+2	******	******	******	******	15	2.88E+1	1E+1	7.09E0
208	1.04E+2	******	******	******	******	15	2.86E+1	1E+1	7.04E0
209	1.05E+2	******	******	******	******	15	2.84E+1	1E+1	6.98E0
210	1.05E+2	******	******	******	******	15	2.81E+1	1E+1	6.92E0
211	1.06E+2	******	******	******	******	15	2.79E+1	1E+1	6.86E0
212	1.06E+2	******	******	******	******	15	2.77E+1	1E+1	6.81E0
213	1.07E+2	******	******	******	******	15	2.75E+1	1E+1	6.75E0
214	1.07E+2	******	******	******	******	15	2.73E+1	1E+1	6.7E0
215	1.08E+2	******	******	******	******	15	2.7E+1	1E+1	6.64E0
216	1.08E+2	******	******	******	******	15	2.68E+1	1E+1	6.59E0
217	1.09E+2	******	******	******	******	15	2.66E+1	1E+1	6.53E0
218	1.09E+2	******	******	******	******	15	2.64E+1	1E+1	6.48E0
219	1.1E+2	******	******	******	******	15	2.62E+1	1E+1	6.43E0
220	1.1E+2	******	******	******	******	15	2.59E+1	1E+1	6.37E0
221	1.11E+2	******	******	******	******	15	2.57E+1	1E+1	6.32E0
222	1.11E+2	******	******	******	******	15	2.55E+1	1E+1	6.27E0
223	1.12E+2	******	******	******	******	15	2.54E+1	1E+1	6.23E0
224	1.12E+2	******	******	******	******	15	2.51E+1	1E+1	6.18E0
225	1.13E+2	******	******	******	******	15	2.5E+1	1E+1	6.13E0
226	1.13E+2	******	******	******	******	15	2.47E+1	1E+1	6.08E0
227	1.14E+2	******	******	******	******	15	2.46E+1	1E+1	6.03E0
228	1.14E+2	******	******	******	******	15	2.44E+1	1E+1	5.99E0
229	1.15E+2	******	******	******	******	15	2.42E+1	1E+1	5.94E0
230	1.15E+2	******	******	******	******	15	2.4E+1	1E+1	5.89E0
231	1.16E+2	******	******	******	******	15	2.38E+1	1E+1	5.84E0
232	1.16E+2	******	******	******	******	15	2.36E+1	1E+1	5.8E0
233	1.17E+2	******	******	******	******	15	2.34E+1	1E+1	5.76E0
234	1.17E+2	******	******	******	******	15	2.33E+1	1E+1	5.71E0
235	1.18E+2	******	******	******	******	15	2.31E+1	1E+1	5.67E0
236	1.18E+2	******	******	******	******	15	2.29E+1	1E+1	5.63E0
237	1.19E+2	******	******	******	******	15	2.28E+1	1E+1	5.59E0
238	1.19E+2	******	******	******	******	15	2.26E+1	1E+1	5.55E0
239	1.2E+2	******	******	******	******	15	2.24E+1	1E+1	5.51E0
240	1.2E+2	******	******	******	******	15	2.23E+1	1E+1	5.47E0
241	1.21E+2	******	******	******	******	15	2.21E+1	1E+1	5.43E0
242	1.21E+2	******	******	******	******	15	2.19E+1	1E+1	5.39E0
243	1.22E+2	******	******	******	******	15	2.18E+1	1E+1	5.35E0
244	1.22E+2	******	******	******	******	15	2.16E+1	1E+1	5.3E0
245	1.23E+2	******	******	******	******	15	2.14E+1	1E+1	5.26E0
246	1.23E+2	******	******	******	******	15	2.13E+1	1E+1	5.22E0
247	1.24E+2	******	******	******	******	15	2.11E+1	1E+1	5.19E0
248	1.24E+2	******	******	******	******	15	2.1E+1	1E+1	5.15E0
249	1.25E+2	******	******	******	******	15	2.08E+1	1E+1	5.11E0
250	1.25E+2	******	******	******	******	15	2.06E+1	1E+1	5.07E0
251	1.26E+2	******	******	******	******	15	2.05E+1	1E+1	5.04E0
252	1.26E+2	******	******	******	******	15	2.03E+1	1E+1	5E0
253	1.27E+2	******	******	******	******	15	2.02E+1	1E+1	4.96E0
254	1.27E+2	******	******	******	******	15	2.01E+1	1E+1	4.93E0
255	1.28E+2	******	******	******	******	15	1.99E+1	1E+1	4.89E0
256	1.28E+2	******	******	******	******	15	1.98E+1	1E+1	4.86E0
257	1.29E+2	******	******	******	******	15	1.96E+1	1E+1	4.82E0
258	1.29E+2	******	******	******	******	15	1.95E+1	1E+1	4.79E0
259	1.3E+2	******	******	******	******	15	1.93E+1	1E+1	4.75E0
260	1.3E+2	******	******	******	******	15	1.92E+1	1E+1	4.72E0
261	1.31E+2	******	******	******	******	15	1.91E+1	1E+1	4.69E0
262	1.31E+2	******	******	******	******	15	1.89E+1	1E+1	4.65E0
263	1.32E+2	******	******	******	******	15	1.88E+1	1E+1	4.62E0
264	1.32E+2	******	******	******	******	15	1.87E+1	1E+1	4.59E0
265	1.33E+2	******	******	******	******	15	1.85E+1	1E+1	4.56E0
266	1.33E+2	******	******	******	******	15	1.84E+1	1E+1	4.53E0
267	1.34E+2	******	******	******	******	15	1.83E+1	1E+1	4.5E0
268	1.34E+2	******	******	******	******	15	1.82E+1	1E+1	4.46E0
269	1.35E+2	******	******	******	******	15	1.8E+1	1E+1	4.43E0
270	1.35E+2	******	******	******	******	15	1.79E+1	1E+1	4.39E0
271	1.36E+2	******	******	******	******	15	1.77E+1	1E+1	4.36E0
272	1.36E+2	******	******	******	******	15	1.76E+1	1E+1	4.33E0
273	1.37E+2	******	******	******	******	15	1.75E+1	1E+1	4.29E0
274	1.37E+2	******	******	******	******	15	1.73E+1	1E+1	4.26E0
275	1.38E+2	******	******	******	******	15	1.72E+1	1E+1	4.24E0
276	1.38E+2	******	******	******	******	15	1.71E+1	1E+1	4.2E0
277	1.39E+2	******	******	******	******	15	1.7E+1	1E+1	4.17E0
278	1.39E+2	******	******	******	******	15	1.68E+1	1E+1	4.14E0
279	1.4E+2	******	******	******	******	15	1.67E+1	1E+1	4.11E0
280	1.4E+2	******	******	******	******	15	1.66E+1	1E+1	4.08E0
281	1.41E+2	******	******	******	******	15	1.65E+1	1E+1	4.04E0
282	1.41E+2	******	******	******	******	15	1.63E+1	1E+1	4.02E0
283	1.42E+2	******	******	******	******	15	1.62E+1	1E+1	3.98E0
284	1.42E+2	******	******	******	******	15	1.61E+1	1E+1	3.95E0
285	1.43E+2	******	******	******	******	15	1.6E+1	1E+1	3.92E0
286	1.43E+2	******	******	******	******	15	1.59E+1	1E+1	3.9E0
287	1.44E+2	******	******	******	******	15	1.57E+1	1E+1	3.87E0
288	1.44E+2	******	******	******	******	15	1.56E+1	1E+1	3.84E0
289	1.45E+2	******	******	******	******	15	1.56E+1	1E+1	3.82E0
290	1.45E+2	******	******	******	******	15	1.55E+1	1E+1	3.8E0
291	1.46E+2	******	******	******	******	15	1.54E+1	1E+1	3.77E0
292	1.46E+2	******	******	******	******	15	1.53E+1	1E+1	3.75E0
293	1.47E+2	******	******	******	******	15	1.51E+1	1E+1	3.72E0
294	1.47E+2	******	******	******	******	15	1.5E+1	1E+1	3.69E0
295	1.48E+2	******	******	******	******	15	1.49E+1	1E+1	3.66E0
296	1.48E+2	******	******	******	******	15	1.48E+1	1E+1	3.64E0
297	1.49E+2	******	******	******	******	15	1.47E+1	1E+1	3.61E0
298	1.49E+2	******	******	******	******	15	1.46E+1	1E+1	3.59E0
299	1.5E+2	******	******	******	******	15	1.45E+1	1E+1	3.56E0
300	1.5E+2	******	******	******	******	15	1.44E+1	1E+1	3.53E0
301	1.51E+2	******	******	******	******	15	1.43E+1	1E+1	3.51E0
302	1.51E+2	******	******	******	******	15	1.42E+1	1E+1	3.48E0
303	1.52E+2	******	******	******	******	15	1.41E+1	1E+1	3.46E0
304	1.52E+2	******	******	******	******	15	1.39E+1	1E+1	3.43E0
305	1.53E+2	******	******	******	******	15	1.38E+1	1E+1	3.4E0
306	1.53E+2	******	******	******	******	15	1.37E+1	1E+1	3.38E0
307	1.54E+2	******	******	******	******	15	1.37E+1	1E+1	3.35E0
308	1.54E+2	******	******	******	******	15	1.36E+1	1E+1	3.33E0
309	1.55E+2	******	******	******	******	15	1.35E+1	1E+1	3.31E0
310	1.55E+2	******	******	******	******	15	1.34E+1	1E+1	3.29E0
311	1.56E+2	******	******	******	******	15	1.33E+1	1E+1	3.27E0
312	1.56E+2	******	******	******	******	15	1.32E+1	1E+1	3.25E0
313	1.57E+2	******	******	******	******	15	1.31E+1	1E+1	3.23E0
314	1.57E+2	******	******	******	******	15	1.31E+1	1E+1	3.21E0
315	1.58E+2	******	******	******	******	15	1.3E+1	1E+1	3.18E0
316	1.58E+2	******	******	******	******	15	1.29E+1	1E+1	3.16E0
317	1.59E+2	******	******	******	******	15	1.28E+1	1E+1	3.14E0
318	1.59E+2	******	******	******	******	15	1.27E+1	1E+1	3.12E0
319	1.6E+2	******	******	******	******	15	1.26E+1	1E+1	3.1E0
320	1.6E+2	******	******	******	******	15	1.25E+1	1E+1	3.08E0
321	1.61E+2	******	******	******	******	15	1.24E+1	1E+1	3.05E0
322	1.61E+2	******	******	******	******	15	1.23E+1	1E+1	3.03E0
323	1.62E+2	******	******	******	******	15	1.22E+1	1E+1	3.01E0
324	1.62E+2	******	******	******	******	15	1.22E+1	1E+1	2.99E0
325	1.63E+2	******	******	******	******	15	1.21E+1	1E+1	2.97E0
326	1.63E+2	******	******	******	******	15	1.2E+1	1E+1	2.95E0
327	1.64E+2	******	******	******	******	15	1.19E+1	1E+1	2.93E0
328	1.64E+2	******	******	******	******	15	1.19E+1	1E+1	2.91E0
329	1.65E+2	******	******	******	******	15	1.18E+1	1E+1	2.9E0
330	1.65E+2	******	******	******	******	15	1.17E+1	1E+1	2.88E0
331	1.66E+2	******	******	******	******	15	1.16E+1	1E+1	2.86E0
332	1.66E+2	******	******	******	******	15	1.16E+1	1E+1	2.84E0
333	1.67E+2	******	******	******	******	15	1.15E+1	1E+1	2.82E0
334	1.67E+2	******	******	******	******	15	1.14E+1	1E+1	2.8E0
335	1.68E+2	******	******	******	******	15	1.13E+1	1E+1	2.78E0
336	1.68E+2	******	******	******	******	15	1.12E+1	1E+1	2.76E0
337	1.69E+2	******	******	******	******	15	1.12E+1	1E+1	2.75E0
338	1.69E+2	******	******	******	******	15	1.11E+1	1E+1	2.73E0
339	1.7E+2	******	******	******	******	15	1.1E+1	1E+1	2.71E0
340	1.7E+2	******	******	******	******	15	1.1E+1	1E+1	2.69E0
341	1.71E+2	******	******	******	******	15	1.09E+1	1E+1	2.68E0
342	1.71E+2	******	******	******	******	15	1.09E+1	1E+1	2.67E0
343	1.72E+2	******	******	******	******	15	1.08E+1	1E+1	2.66E0
344	1.72E+2	******	******	******	******	15	1.08E+1	1E+1	2.65E0
345	1.73E+2	******	******	******	******	15	1.07E+1	1E+1	2.63E0
346	1.73E+2	******	******	******	******	15	1.07E+1	1E+1	2.62E0
347	1.74E+2	******	******	******	******	15	1.06E+1	1E+1	2.6E0
348	1.74E+2	******	******	******	******	15	1.05E+1	1E+1	2.59E0
349	1.75E+2	******	******	******	******	15	1.05E+1	1E+1	2.57E0
350	1.75E+2	******	******	******	******	15	1.04E+1	1E+1	2.55E0
351	1.76E+2	******	******	******	******	15	1.03E+1	1E+1	2.52E0
352	1.76E+2	******	******	******	******	15	1.02E+1	1E+1	2.5E0
353	1.77E+2	******	******	******	******	15	1.01E+1	1E+1	2.48E0
354	1.77E+2	******	******	******	******	15	1.01E+1	1E+1	2.47E0
355	1.78E+2	******	******	******	******	15	9.98E0	1E+1	2.45E0
356	1.78E+2	******	******	******	******	15	9.92E0	1E+1	2.44E0
357	1.79E+2	******	******	******	******	15	9.88E0	1E+1	2.43E0
358	1.79E+2	******	******	******	******	15	9.82E0	1E+1	2.41E0
359	1.8E+2	******	******	******	******	15	9.79E0	1E+1	2.41E0
360	1.8E+2	******	******	******	******	15	9.72E0	1E+1	2.39E0
361	1.81E+2	******	******	******	******	15	9.67E0	1E+1	2.38E0
362	1.81E+2	******	******	******	******	15	9.62E0	1E+1	2.36E0
363	1.82E+2	******	******	******	******	15	9.55E0	1E+1	2.35E0
364	1.82E+2	******	******	******	******	15	9.49E0	1E+1	2.33E0
365	1.83E+2	******	******	******	******	15	9.43E0	1E+1	2.32E0
366	1.83E+2	******	******	******	******	15	9.37E0	1E+1	2.3E0
367	1.84E+2	******	******	******	******	15	9.34E0	1E+1	2.3E0
368	1.84E+2	******	******	******	******	15	9.29E0	1E+1	2.28E0
369	1.85E+2	******	******	******	******	15	9.23E0	1E+1	2.27E0
370	1.85E+2	******	******	******	******	15	9.19E0	1E+1	2.26E0
371	1.86E+2	******	******	******	******	15	9.1E0	1E+1	2.24E0
